datetime,load_forecast,load_true,sum_forecast,solar_forecast,onshore_forecast
12/9/2016 16:45,79672,79396,17056,14,14190
12/9/2016 17:00,80700,80003,17095,8,14210
12/9/2016 17:15,80857,80185,17164,8,14258
12/9/2016 17:30,81093,80032,17234,8,14310
12/9/2016 17:45,80647,79798,17293,8,14347
12/9/2016 18:00,80432,79163,17354,8,14392
12/9/2016 18:15,80006,78731,17424,8,14444
12/9/2016 18:30,79882,78422,17494,8,14497
12/9/2016 18:45,79455,78081,17558,8,14546
12/9/2016 19:00,78666,77662,17631,0,14610
12/9/2016 19:15,78057,76748,17702,0,14677
12/9/2016 19:30,77287,75898,17769,0,14738
12/9/2016 19:45,76345,75067,17826,0,14794
12/9/2016 20:00,75162,73976,17843,0,14809
12/9/2016 20:15,73784,72902,17882,0,14847
12/9/2016 20:30,72489,71560,17922,0,14887
12/9/2016 20:45,71499,70616,17960,0,14923
12/9/2016 21:00,70241,69447,18013,0,14979
12/9/2016 21:15,69818,68671,18088,0,15057
12/9/2016 21:30,69224,67566,18162,0,15134
12/9/2016 21:45,68275,66873,18231,0,15205
12/9/2016 22:00,68340,67184,18307,0,15286
12/9/2016 22:15,67690,66428,18423,0,15390
12/9/2016 22:30,66753,65076,18554,0,15508
12/9/2016 22:45,65233,64176,18684,0,15630
12/9/2016 23:00,63672,63201,18830,0,15765
12/9/2016 23:15,62567,62034,18976,0,15902
12/9/2016 23:30,61714,60908,19128,0,16046
12/9/2016 23:45,60295,60458,19279,0,16188
12/10/2016 0:00,59176,59042,20402,0,17281
12/10/2016 0:15,57669,58340,20598,0,17471
12/10/2016 0:30,57037,57391,20796,0,17661
12/10/2016 0:45,56425,56630,20976,0,17835
12/10/2016 1:00,55780,55875,21258,0,18106
12/10/2016 1:15,54918,55429,21349,0,18200
12/10/2016 1:30,54592,55358,21592,0,18445
12/10/2016 1:45,54171,55251,21770,0,18623
12/10/2016 2:00,53925,54972,21825,0,18679
12/10/2016 2:15,53573,54766,21990,0,18849
12/10/2016 2:30,53464,54525,22090,0,18955
12/10/2016 2:45,53385,54168,22159,0,19032
12/10/2016 3:00,53363,53919,22225,0,19104
12/10/2016 3:15,53254,53801,22206,0,19092
12/10/2016 3:30,53278,53420,22198,0,19093
12/10/2016 3:45,53326,53675,22239,0,19144
12/10/2016 4:00,53569,53495,22279,0,19189
12/10/2016 4:15,53638,53423,22266,0,19194
12/10/2016 4:30,53485,53651,22267,0,19208
12/10/2016 4:45,53537,53747,22236,0,19195
12/10/2016 5:00,53861,54124,22207,0,19143
12/10/2016 5:15,53764,53940,22200,0,19163
12/10/2016 5:30,53829,53982,22131,0,19121
12/10/2016 5:45,53867,53890,22028,0,19048
12/10/2016 6:00,54279,53517,21821,0,18871
12/10/2016 6:15,55090,54894,21643,0,18722
12/10/2016 6:30,55896,55488,21528,0,18641
12/10/2016 6:45,56966,56420,21413,0,18556
12/10/2016 7:00,58586,57717,21284,8,18449
12/10/2016 7:15,59522,58729,20953,8,18147
12/10/2016 7:30,59895,59763,20552,16,17767
12/10/2016 7:45,60810,60927,20113,24,17350
12/10/2016 8:00,62017,61668,19961,94,17161
12/10/2016 8:15,62688,62937,20554,319,17554
12/10/2016 8:30,63409,63637,20948,840,17459
12/10/2016 8:45,63884,64041,21222,1467,17140
12/10/2016 9:00,64950,64388,22805,2148,18074
12/10/2016 9:15,65861,64997,23394,2858,17978
12/10/2016 9:30,66174,65508,24024,3604,17890
12/10/2016 9:45,66609,66108,24648,4340,17807
12/10/2016 10:00,66941,66743,25231,5040,17720
12/10/2016 10:15,67210,67006,25651,5651,17555
12/10/2016 10:30,67284,66949,26008,6203,17386
12/10/2016 10:45,67728,67110,26299,6690,17215
12/10/2016 11:00,67898,67013,26499,7090,17045
12/10/2016 11:15,68088,67271,26578,7403,16826
12/10/2016 11:30,68476,67403,26574,7627,16621
12/10/2016 11:45,68334,67248,26490,7776,16401
12/10/2016 12:00,67605,66712,26282,7816,16173
12/10/2016 12:15,67603,66551,25960,7747,15939
12/10/2016 12:30,66845,66187,25557,7597,15709
12/10/2016 12:45,66346,65945,25097,7379,15491
12/10/2016 13:00,65836,65205,24550,7065,15279
12/10/2016 13:15,65215,64736,23931,6658,15109
12/10/2016 13:30,65054,64170,23242,6180,14937
12/10/2016 13:45,64110,63832,22490,5647,14759
12/10/2016 14:00,63585,63705,21691,5058,14593
12/10/2016 14:15,63140,63551,20858,4421,14443
12/10/2016 14:30,63151,63105,19994,3754,14291
12/10/2016 14:45,63435,62672,19109,3067,14141
12/10/2016 15:00,63724,62863,18205,2371,13981
12/10/2016 15:15,62980,62925,17321,1697,13825
12/10/2016 15:30,63172,62894,16478,1070,13664
12/10/2016 15:45,63682,63086,15721,522,13510
12/10/2016 16:00,64477,63683,15190,198,13358
12/10/2016 16:15,65507,64773,14924,75,13263
12/10/2016 16:30,66598,65795,14746,40,13171
12/10/2016 16:45,67318,67013,14575,16,13070
12/10/2016 17:00,68875,68044,14425,8,12969
12/10/2016 17:15,69446,68345,14293,8,12873
12/10/2016 17:30,70069,69030,14171,8,12786
12/10/2016 17:45,69965,69062,14037,8,12694
12/10/2016 18:00,70095,68918,13930,8,12621
12/10/2016 18:15,70006,68234,13825,8,12540
12/10/2016 18:30,69436,67981,13710,8,12447
12/10/2016 18:45,68945,67747,13575,8,12334
12/10/2016 19:00,68236,67056,13438,0,12220
12/10/2016 19:15,67812,66462,13320,0,12094
12/10/2016 19:30,67048,65943,13204,0,11969
12/10/2016 19:45,66110,65019,13086,0,11839
12/10/2016 20:00,64996,63900,13080,0,11820
12/10/2016 20:15,63668,62593,13001,0,11724
12/10/2016 20:30,62617,61643,12933,0,11641
12/10/2016 20:45,62119,60757,12852,0,11541
12/10/2016 21:00,60931,59752,12777,0,11451
12/10/2016 21:15,60532,59392,12749,0,11404
12/10/2016 21:30,60944,58566,12706,0,11339
12/10/2016 21:45,60387,58196,12674,0,11285
12/10/2016 22:00,60994,58882,12648,0,11243
12/10/2016 22:15,60632,58546,12649,0,11225
12/10/2016 22:30,59822,57786,12641,0,11196
12/10/2016 22:45,58655,56734,12637,0,11167
12/10/2016 23:00,57244,55799,12638,0,11138
12/10/2016 23:15,56428,54859,12661,0,11135
12/10/2016 23:30,55541,53720,12690,0,11139
12/10/2016 23:45,54642,52797,12725,0,11149
12/11/2016 0:00,53123,51942,11387,0,10525
12/11/2016 0:15,52380,51318,11420,0,10546
12/11/2016 0:30,51725,50889,11439,0,10561
12/11/2016 0:45,51001,50076,11449,0,10569
12/11/2016 1:00,50353,49610,11500,0,10605
12/11/2016 1:15,49787,49103,11675,0,10749
12/11/2016 1:30,49390,48607,11786,0,10816
12/11/2016 1:45,49021,47769,11877,0,10869
12/11/2016 2:00,48807,47359,11910,0,10861
12/11/2016 2:15,48516,47356,12012,0,10897
12/11/2016 2:30,48376,47095,12144,0,10967
12/11/2016 2:45,48310,46804,12336,0,11097
12/11/2016 3:00,48219,46932,12760,0,11459
12/11/2016 3:15,48041,46682,13235,0,11857
12/11/2016 3:30,48168,46705,13590,0,12136
12/11/2016 3:45,48040,47322,13968,0,12436
12/11/2016 4:00,48188,47417,14357,0,12799
12/11/2016 4:15,48023,47448,14779,0,13118
12/11/2016 4:30,48268,47290,15196,0,13430
12/11/2016 4:45,48141,47834,15698,0,13828
12/11/2016 5:00,48279,47867,16163,0,14213
12/11/2016 5:15,48050,47623,16582,0,14500
12/11/2016 5:30,47919,47703,17046,0,14833
12/11/2016 5:45,47712,47576,17408,0,15059
12/11/2016 6:00,47124,47215,17806,0,15339
12/11/2016 6:15,47399,47878,18250,0,15676
12/11/2016 6:30,47777,48450,18692,0,16013
12/11/2016 6:45,48288,48932,19142,0,16360
12/11/2016 7:00,49283,49596,19357,8,16477
12/11/2016 7:15,50016,50134,19391,8,16491
12/11/2016 7:30,51366,51046,19413,12,16492
12/11/2016 7:45,52074,52414,19518,18,16573
12/11/2016 8:00,53216,53609,19678,49,16689
12/11/2016 8:15,54176,54709,20114,131,17035
12/11/2016 8:30,55107,55557,20482,270,17255
12/11/2016 8:45,55901,56463,20744,436,17342
12/11/2016 9:00,57316,58030,22165,628,18566
12/11/2016 9:15,58317,59246,22653,842,18847
12/11/2016 9:30,58731,59640,23168,1070,19136
12/11/2016 9:45,59314,60578,23690,1291,19443
12/11/2016 10:00,59903,61174,24183,1499,19734
12/11/2016 10:15,60496,62014,24661,1692,20010
12/11/2016 10:30,61058,62898,25108,1872,20272
12/11/2016 10:45,61520,63704,25562,2039,20550
12/11/2016 11:00,62287,64671,25957,2187,20790
12/11/2016 11:15,62921,65946,26316,2319,21013
12/11/2016 11:30,63479,66605,26637,2420,21229
12/11/2016 11:45,63497,66261,26920,2489,21443
12/11/2016 12:00,62921,66227,27168,2530,21641
12/11/2016 12:15,62862,65657,27357,2532,21820
12/11/2016 12:30,61943,65346,27514,2501,21992
12/11/2016 12:45,61414,64657,27640,2452,22158
12/11/2016 13:00,61146,63849,27702,2371,22291
12/11/2016 13:15,60458,63846,27588,2254,22287
12/11/2016 13:30,60130,63253,27434,2101,22284
12/11/2016 13:45,59163,62654,27258,1924,22280
12/11/2016 14:00,58838,61783,27023,1722,22244
12/11/2016 14:15,58181,62024,26743,1491,22191
12/11/2016 14:30,58269,61576,26423,1237,22123
12/11/2016 14:45,58472,60743,26071,965,22040
12/11/2016 15:00,58758,60791,25722,717,21936
12/11/2016 15:15,58119,61039,25375,493,21814
12/11/2016 15:30,58322,60952,25059,306,21685
12/11/2016 15:45,58632,61388,24737,161,21512
12/11/2016 16:00,59881,61839,24519,72,21382
12/11/2016 16:15,60796,62819,24353,33,21255
12/11/2016 16:30,61858,64252,24208,18,21122
12/11/2016 16:45,62786,65103,24061,10,20977
12/11/2016 17:00,64548,66134,23929,8,20846
12/11/2016 17:15,65118,66866,23859,8,20777
12/11/2016 17:30,66151,67261,23781,8,20700
12/11/2016 17:45,66098,67180,23711,8,20628
12/11/2016 18:00,66892,67616,23667,8,20584
12/11/2016 18:15,67102,67985,23623,8,20543
12/11/2016 18:30,66702,67639,23576,8,20494
12/11/2016 18:45,66376,67227,23558,8,20471
12/11/2016 19:00,65828,66227,23524,0,20441
12/11/2016 19:15,65569,65933,23522,0,20432
12/11/2016 19:30,65060,65359,23515,0,20422
12/11/2016 19:45,64133,64774,23505,0,20410
12/11/2016 20:00,63451,64455,23367,0,20272
12/11/2016 20:15,62589,63717,23359,0,20271
12/11/2016 20:30,61533,63044,23356,0,20273
12/11/2016 20:45,61246,62480,23361,0,20283
12/11/2016 21:00,60308,61999,23360,0,20291
12/11/2016 21:15,60023,61862,23371,0,20310
12/11/2016 21:30,60704,60970,23379,0,20325
12/11/2016 21:45,60355,61177,23394,0,20350
12/11/2016 22:00,61178,62198,23399,0,20363
12/11/2016 22:15,60867,61632,23364,0,20359
12/11/2016 22:30,60027,60548,23334,0,20357
12/11/2016 22:45,58853,59776,23296,0,20351
12/11/2016 23:00,57438,58495,23226,0,20316
12/11/2016 23:15,56330,57675,23099,0,20242
12/11/2016 23:30,55497,56473,22973,0,20176
12/11/2016 23:45,54866,55449,22859,0,20120
12/12/2016 0:00,54859,54740,23449,0,20879
12/12/2016 0:15,54376,54047,23228,0,20749
12/12/2016 0:30,53769,53044,23017,0,20629
12/12/2016 0:45,53186,52750,22793,0,20500
12/12/2016 1:00,52625,52328,22286,0,20085
12/12/2016 1:15,52119,51913,22109,0,20038
12/12/2016 1:30,51850,51683,21951,0,20015
12/12/2016 1:45,51656,51159,21549,0,19748
12/12/2016 2:00,51441,50812,21023,0,19353
12/12/2016 2:15,51285,50575,20515,0,18950
12/12/2016 2:30,51302,50369,20140,0,18681
12/12/2016 2:45,51353,50602,19824,0,18459
12/12/2016 3:00,51413,50860,19451,0,18174
12/12/2016 3:15,51415,50689,18989,0,17795
12/12/2016 3:30,51692,51218,18187,0,17081
12/12/2016 3:45,51845,51694,17961,0,16935
12/12/2016 4:00,52706,52131,17645,0,16696
12/12/2016 4:15,53073,52579,17243,0,16344
12/12/2016 4:30,53653,53332,16939,0,16085
12/12/2016 4:45,54382,54632,16547,0,15738
12/12/2016 5:00,56192,56394,16086,0,15285
12/12/2016 5:15,56969,57246,15577,0,14813
12/12/2016 5:30,58531,58674,15049,0,14330
12/12/2016 5:45,60316,61132,14542,0,13870
12/12/2016 6:00,63915,64694,13905,0,13281
12/12/2016 6:15,66657,67713,13438,0,12853
12/12/2016 6:30,69021,70181,12946,0,12395
12/12/2016 6:45,71001,72831,12496,0,11980
12/12/2016 7:00,73727,75923,12192,8,11696
12/12/2016 7:15,75200,77310,11561,8,11092
12/12/2016 7:30,76509,78749,11132,13,10676
12/12/2016 7:45,77367,80008,10691,17,10256
12/12/2016 8:00,78426,80830,10290,41,9844
12/12/2016 8:15,78717,80691,9935,108,9441
12/12/2016 8:30,79013,80897,9899,260,9259
12/12/2016 8:45,79188,80631,9694,448,8882
12/12/2016 9:00,79119,80356,9613,686,8576
12/12/2016 9:15,79210,80119,9594,955,8295
12/12/2016 9:30,79536,80970,9595,1256,8002
12/12/2016 9:45,79715,81108,9609,1560,7719
12/12/2016 10:00,79838,80921,9614,1858,7425
12/12/2016 10:15,80117,81163,9648,2143,7180
12/12/2016 10:30,80383,81497,9672,2418,6939
12/12/2016 10:45,80517,81514,9670,2671,6691
12/12/2016 11:00,80680,81273,9623,2887,6438
12/12/2016 11:15,81013,81714,9602,3082,6228
12/12/2016 11:30,81212,81972,9529,3229,6017
12/12/2016 11:45,81522,81718,9399,3335,5789
12/12/2016 12:00,80434,81557,9225,3394,5560
12/12/2016 12:15,80021,81237,9022,3406,5350
12/12/2016 12:30,79978,81060,8780,3376,5146
12/12/2016 12:45,79911,80858,8492,3311,4928
12/12/2016 13:00,80055,80771,8179,3203,4724
12/12/2016 13:15,79616,80411,7893,3052,4594
12/12/2016 13:30,79239,79879,7560,2855,4469
12/12/2016 13:45,78667,79391,7199,2623,4342
12/12/2016 14:00,78249,79373,6827,2358,4243
12/12/2016 14:15,78167,79054,6438,2059,4155
12/12/2016 14:30,77818,79168,6013,1733,4048
12/12/2016 14:45,77453,78882,5558,1384,3938
12/12/2016 15:00,76414,78913,5124,1040,3848
12/12/2016 15:15,77733,78968,4740,720,3776
12/12/2016 15:30,77725,78877,4407,456,3697
12/12/2016 15:45,77554,78769,4131,241,3630
12/12/2016 16:00,78129,79162,3951,108,3573
12/12/2016 16:15,77397,79843,3932,42,3607
12/12/2016 16:30,76169,80571,3954,22,3632
12/12/2016 16:45,77145,81361,3981,12,3646
12/12/2016 17:00,78302,82014,4041,8,3701
12/12/2016 17:15,78655,82147,4144,8,3788
12/12/2016 17:30,78587,82527,4248,8,3876
12/12/2016 17:45,78407,82433,4348,8,3957
12/12/2016 18:00,78412,81891,4454,8,4047
12/12/2016 18:15,78237,81360,4583,8,4152
12/12/2016 18:30,78081,81275,4709,8,4258
12/12/2016 18:45,78135,80842,4820,8,4350
12/12/2016 19:00,77475,80036,4907,0,4407
12/12/2016 19:15,76841,79331,4995,0,4457
12/12/2016 19:30,76707,78630,5069,0,4487
12/12/2016 19:45,75984,78058,5162,0,4543
12/12/2016 20:00,74658,76285,5260,0,4597
12/12/2016 20:15,73737,74817,5349,0,4651
12/12/2016 20:30,72874,73625,5434,0,4701
12/12/2016 20:45,72216,72660,5554,0,4785
12/12/2016 21:00,71562,71658,5642,0,4833
12/12/2016 21:15,70930,70736,5716,0,4871
12/12/2016 21:30,70544,69784,5787,0,4896
12/12/2016 21:45,69063,68506,5846,0,4913
12/12/2016 22:00,68930,68460,5865,0,4889
12/12/2016 22:15,68039,67516,5833,0,4828
12/12/2016 22:30,66896,66120,5795,0,4761
12/12/2016 22:45,65387,64687,5757,0,4697
12/12/2016 23:00,63622,63072,5712,0,4626
12/12/2016 23:15,62307,61622,5675,0,4569
12/12/2016 23:30,61293,60769,5639,0,4513
12/12/2016 23:45,60354,59576,5605,0,4456
12/13/2016 0:00,60867,59316,5798,0,4689
12/13/2016 0:15,59203,58675,5816,0,4675
12/13/2016 0:30,58811,58018,5827,0,4654
12/13/2016 0:45,58274,57020,5848,0,4646
12/13/2016 1:00,57477,56218,5415,0,4193
12/13/2016 1:15,56844,55859,5388,0,4177
12/13/2016 1:30,56545,55366,5331,0,4124
12/13/2016 1:45,56217,55289,5270,0,4062
12/13/2016 2:00,56073,54585,5281,0,4082
12/13/2016 2:15,55810,54704,5234,0,4042
12/13/2016 2:30,55767,54521,5046,0,3862
12/13/2016 2:45,56021,54567,5012,0,3835
12/13/2016 3:00,55915,54507,4906,0,3733
12/13/2016 3:15,55985,55139,4900,0,3733
12/13/2016 3:30,55949,55216,4879,0,3725
12/13/2016 3:45,56197,55249,4882,0,3736
12/13/2016 4:00,57014,55862,4928,0,3815
12/13/2016 4:15,57260,56341,4967,0,3860
12/13/2016 4:30,57567,56729,4998,0,3893
12/13/2016 4:45,58234,57830,5025,0,3924
12/13/2016 5:00,59851,58961,5082,0,4187
12/13/2016 5:15,60411,60172,5104,0,4205
12/13/2016 5:30,61478,61522,5149,0,4249
12/13/2016 5:45,62944,63212,5229,0,4327
12/13/2016 6:00,66113,66384,5283,0,4376
12/13/2016 6:15,68803,69352,5259,0,4358
12/13/2016 6:30,70923,71750,5230,0,4336
12/13/2016 6:45,72848,74343,5170,0,4282
12/13/2016 7:00,75309,76885,5305,8,4416
12/13/2016 7:15,77350,78517,5374,8,4494
12/13/2016 7:30,78511,79835,5387,14,4511
12/13/2016 7:45,79206,80683,5374,20,4499
12/13/2016 8:00,80104,81407,5400,61,4492
12/13/2016 8:15,81463,81570,5660,168,4650
12/13/2016 8:30,80933,81502,5757,353,4571
12/13/2016 8:45,80288,81537,5880,612,4444
12/13/2016 9:00,80145,81229,6139,931,4389
12/13/2016 9:15,79981,81375,6515,1291,4406
12/13/2016 9:30,80260,81635,6932,1691,4423
12/13/2016 9:45,80466,81655,7360,2103,4438
12/13/2016 10:00,80513,81748,7765,2511,4433
12/13/2016 10:15,80721,81723,8089,2887,4375
12/13/2016 10:30,81082,81840,8399,3249,4316
12/13/2016 10:45,81231,82189,8679,3583,4251
12/13/2016 11:00,81409,81725,8870,3841,4174
12/13/2016 11:15,81534,81629,9031,4054,4117
12/13/2016 11:30,81653,82080,9141,4219,4058
12/13/2016 11:45,81293,82168,9206,4334,4005
12/13/2016 12:00,80696,81744,9203,4384,3952
12/13/2016 12:15,80535,81416,9129,4360,3910
12/13/2016 12:30,80598,81261,8990,4276,3860
12/13/2016 12:45,80753,81410,8802,4148,3804
12/13/2016 13:00,80551,81440,8577,3972,3765
12/13/2016 13:15,80353,81392,8315,3745,3751
12/13/2016 13:30,79991,80623,8009,3475,3732
12/13/2016 13:45,79340,79785,7667,3171,3710
12/13/2016 14:00,79014,79350,7318,2828,3723
12/13/2016 14:15,78747,79480,6944,2449,3736
12/13/2016 14:30,78727,79352,6560,2052,3761
12/13/2016 14:45,78623,78951,6170,1637,3802
12/13/2016 15:00,78406,79114,5808,1231,3857
12/13/2016 15:15,78451,79514,5509,863,3937
12/13/2016 15:30,78517,79245,5265,541,4027
12/13/2016 15:45,78412,79190,5039,268,4087
12/13/2016 16:00,78937,80130,4938,108,4155
12/13/2016 16:15,79146,80843,4983,43,4266
12/13/2016 16:30,79629,82015,5072,24,4371
12/13/2016 16:45,81227,82555,5158,12,4465
12/13/2016 17:00,82521,83298,5266,8,4572
12/13/2016 17:15,82634,83405,5384,8,4678
12/13/2016 17:30,82766,83366,5491,8,4778
12/13/2016 17:45,82557,82862,5602,8,4885
12/13/2016 18:00,82309,82036,5711,8,4987
12/13/2016 18:15,82161,81654,5825,8,5093
12/13/2016 18:30,81780,81268,5942,8,5201
12/13/2016 18:45,81666,80963,6036,8,5291
12/13/2016 19:00,80803,80713,6098,0,5349
12/13/2016 19:15,80207,80062,6135,0,5373
12/13/2016 19:30,79659,79376,6170,0,5401
12/13/2016 19:45,78815,78532,6196,0,5418
12/13/2016 20:00,77370,77095,6239,0,5453
12/13/2016 20:15,75780,75611,6239,0,5438
12/13/2016 20:30,74748,74385,6243,0,5429
12/13/2016 20:45,73956,72942,6250,0,5432
12/13/2016 21:00,72622,72027,6256,0,5425
12/13/2016 21:15,72006,71423,6259,0,5419
12/13/2016 21:30,71275,70252,6260,0,5404
12/13/2016 21:45,70414,69186,6263,0,5398
12/13/2016 22:00,70451,69298,6259,0,5389
12/13/2016 22:15,69790,68367,6209,0,5355
12/13/2016 22:30,68546,66893,6160,0,5324
12/13/2016 22:45,66789,65506,6108,0,5292
12/13/2016 23:00,65005,63951,6052,0,5253
12/13/2016 23:15,64013,63003,5979,0,5204
12/13/2016 23:30,62906,61426,5907,0,5154
12/13/2016 23:45,61907,60509,5826,0,5092
12/14/2016 0:00,59656,58795,5102,0,4404
12/14/2016 0:15,58869,57820,5057,0,4368
12/14/2016 0:30,58080,57203,5016,0,4333
12/14/2016 0:45,57512,56416,4974,0,4298
12/14/2016 1:00,56895,55452,5046,0,4379
12/14/2016 1:15,56420,54942,4918,0,4278
12/14/2016 1:30,56017,54949,4810,0,4195
12/14/2016 1:45,55648,54623,4662,0,4078
12/14/2016 2:00,55280,53993,4585,0,4023
12/14/2016 2:15,55062,53721,4451,0,3916
12/14/2016 2:30,54963,53764,4351,0,3839
12/14/2016 2:45,55169,53684,4279,0,3796
12/14/2016 3:00,55084,53967,4214,0,3759
12/14/2016 3:15,55099,53972,4096,0,3661
12/14/2016 3:30,55263,54226,3947,0,3537
12/14/2016 3:45,55391,54387,3837,0,3446
12/14/2016 4:00,56092,54857,3714,0,3360
12/14/2016 4:15,56425,55336,3600,0,3250
12/14/2016 4:30,56740,55876,3455,0,3116
12/14/2016 4:45,57432,56536,3308,0,2979
12/14/2016 5:00,58915,58247,3178,0,2869
12/14/2016 5:15,59544,59197,3049,0,2739
12/14/2016 5:30,60752,60327,2976,0,2662
12/14/2016 5:45,62045,62106,2905,0,2587
12/14/2016 6:00,65202,65598,2845,0,2521
12/14/2016 6:15,68209,68201,2769,0,2447
12/14/2016 6:30,70327,70736,2678,0,2358
12/14/2016 6:45,72364,72808,2600,0,2283
12/14/2016 7:00,74714,75872,2545,8,2220
12/14/2016 7:15,76403,77557,2435,8,2096
12/14/2016 7:30,77782,79032,2399,12,2041
12/14/2016 7:45,78672,80071,2379,15,2005
12/14/2016 8:00,79241,80721,2375,39,1962
12/14/2016 8:15,79251,80913,2413,104,1923
12/14/2016 8:30,79438,81033,2562,274,1891
12/14/2016 8:45,79344,80651,2754,487,1860
12/14/2016 9:00,78900,80300,2763,731,1618
12/14/2016 9:15,78955,80422,3015,1008,1582
12/14/2016 9:30,79070,80990,3311,1330,1546
12/14/2016 9:45,79461,81398,3619,1665,1505
12/14/2016 10:00,79319,81498,3909,1999,1452
12/14/2016 10:15,79728,81772,4139,2301,1381
12/14/2016 10:30,80000,81874,4366,2599,1312
12/14/2016 10:45,80111,82139,4593,2897,1243
12/14/2016 11:00,80255,82159,4783,3157,1173
12/14/2016 11:15,80554,82240,4953,3394,1112
12/14/2016 11:30,80608,82139,5084,3589,1054
12/14/2016 11:45,80506,82210,5183,3751,1001
12/14/2016 12:00,80022,81686,5231,3858,946
12/14/2016 12:15,79762,81388,5246,3914,906
12/14/2016 12:30,79425,81009,5206,3916,862
12/14/2016 12:45,79372,80897,5118,3866,828
12/14/2016 13:00,79498,81024,4993,3770,794
12/14/2016 13:15,79311,81294,4859,3624,798
12/14/2016 13:30,78915,80607,4673,3426,803
12/14/2016 13:45,78316,80064,4437,3178,807
12/14/2016 14:00,77911,79976,4172,2887,822
12/14/2016 14:15,77732,79825,3865,2539,848
12/14/2016 14:30,77815,79637,3534,2168,872
12/14/2016 14:45,77437,79224,3191,1785,897
12/14/2016 15:00,77298,79472,2836,1383,928
12/14/2016 15:15,77288,79472,2517,985,987
12/14/2016 15:30,77324,79191,2246,632,1050
12/14/2016 15:45,77299,79127,2032,334,1115
12/14/2016 16:00,77814,79566,1927,140,1189
12/14/2016 16:15,77750,80302,1951,54,1272
12/14/2016 16:30,78206,81048,2035,28,1359
12/14/2016 16:45,79895,81787,2134,13,1454
12/14/2016 17:00,80974,82461,2247,8,1549
12/14/2016 17:15,81271,82670,2368,8,1652
12/14/2016 17:30,81515,82673,2483,8,1750
12/14/2016 17:45,81394,82712,2602,8,1851
12/14/2016 18:00,80935,82193,2721,8,1954
12/14/2016 18:15,80852,81630,2839,8,2050
12/14/2016 18:30,80682,81584,2961,8,2155
12/14/2016 18:45,80518,81504,3065,8,2238
12/14/2016 19:00,79765,80834,3155,0,2324
12/14/2016 19:15,78904,79994,3233,0,2391
12/14/2016 19:30,78314,79054,3311,0,2454
12/14/2016 19:45,77647,78643,3386,0,2518
12/14/2016 20:00,76029,76639,3465,0,2586
12/14/2016 20:15,74569,75344,3533,0,2644
12/14/2016 20:30,73461,73796,3602,0,2701
12/14/2016 20:45,72561,72736,3672,0,2757
12/14/2016 21:00,71518,71626,3751,0,2822
12/14/2016 21:15,70840,71002,3821,0,2887
12/14/2016 21:30,70268,69941,3892,0,2951
12/14/2016 21:45,69448,69192,3962,0,3014
12/14/2016 22:00,69248,68871,4039,0,3086
12/14/2016 22:15,68711,68305,4096,0,3138
12/14/2016 22:30,67371,66837,4153,0,3190
12/14/2016 22:45,65947,65675,4213,0,3249
12/14/2016 23:00,64107,64142,4275,0,3309
12/14/2016 23:15,62773,63323,4349,0,3373
12/14/2016 23:30,61849,62049,4422,0,3437
12/14/2016 23:45,60829,61145,4495,0,3500
12/15/2016 0:00,60484,59510,4370,0,3343
12/15/2016 0:15,59559,58870,4455,0,3421
12/15/2016 0:30,58716,58225,4540,0,3503
12/15/2016 0:45,58209,57538,4616,0,3570
12/15/2016 1:00,57474,57065,4572,0,3520
12/15/2016 1:15,57036,56521,4593,0,3539
12/15/2016 1:30,56606,56284,4579,0,3525
12/15/2016 1:45,56319,56008,4627,0,3571
12/15/2016 2:00,56028,55521,4671,0,3612
12/15/2016 2:15,55792,55257,4669,0,3609
12/15/2016 2:30,55673,55218,4631,0,3574
12/15/2016 2:45,55747,55114,4658,0,3601
12/15/2016 3:00,55856,55176,4662,0,3604
12/15/2016 3:15,55716,55277,4673,0,3619
12/15/2016 3:30,55812,55409,4699,0,3651
12/15/2016 3:45,55995,55776,4758,0,3713
12/15/2016 4:00,56573,56283,4782,0,3766
12/15/2016 4:15,57119,56534,4821,0,3806
12/15/2016 4:30,57322,57247,4899,0,3888
12/15/2016 4:45,57913,57824,4921,0,3908
12/15/2016 5:00,59291,59438,4985,0,3917
12/15/2016 5:15,59925,60284,5044,0,3979
12/15/2016 5:30,61121,61583,5094,0,4034
12/15/2016 5:45,62490,63174,5102,0,4046
12/15/2016 6:00,65642,66329,5233,0,4181
12/15/2016 6:15,68514,69354,5364,0,4302
12/15/2016 6:30,70832,71741,5514,0,4445
12/15/2016 6:45,73026,74080,5768,0,4694
12/15/2016 7:00,75147,76804,5963,8,4866
12/15/2016 7:15,76562,78427,6158,8,5024
12/15/2016 7:30,78167,79926,6380,13,5205
12/15/2016 7:45,78852,80759,6430,19,5212
12/15/2016 8:00,79606,81337,6602,60,5304
12/15/2016 8:15,79675,81505,7027,177,5573
12/15/2016 8:30,79676,81776,7377,410,5651
12/15/2016 8:45,79488,81564,7726,726,5645
12/15/2016 9:00,79086,80917,8096,1121,5584
12/15/2016 9:15,79091,81202,8723,1589,5704
12/15/2016 9:30,79327,81380,9393,2107,5821
12/15/2016 9:45,79718,81376,10075,2643,5925
12/15/2016 10:00,79903,81952,10699,3169,5988
12/15/2016 10:15,79917,82253,11211,3664,5977
12/15/2016 10:30,80044,82556,11701,4141,5962
12/15/2016 10:45,80181,83093,12150,4579,5943
